Timestamp,Status,Eye_Aspect_Ratio,Mouth_Aspect_Ratio,Blink_Count,Yawn_Count
2024-11-23 21:04:03,Active,0.261,1.000,0,0
2024-11-23 21:04:03,Active,0.229,1.250,0,0
2024-11-23 21:04:03,Active,0.241,1.000,0,0
2024-11-23 21:04:03,Active,0.235,1.414,0,0
2024-11-23 21:04:03,Active,0.270,1.000,0,0
2024-11-23 21:04:03,Active,0.250,1.000,0,0
2024-11-23 21:04:03,Active,0.305,0.667,1,0
2024-11-23 21:04:04,Active,0.273,0.667,1,0
2024-11-23 21:04:04,Active,0.299,1.000,1,0
2024-11-23 21:04:04,Active,0.229,1.000,1,0
2024-11-23 21:04:04,Active,0.200,1.031,1,0
2024-11-23 21:04:04,Active,0.245,1.000,1,0
2024-11-23 21:04:04,Active,0.333,0.800,2,0
2024-11-23 21:04:04,Active,0.339,0.868,2,0
2024-11-23 21:04:04,Active,0.330,0.994,2,0
2024-11-23 21:04:04,Active,0.345,0.909,2,0
2024-11-23 21:04:04,Active,0.330,0.917,2,0
2024-11-23 21:04:05,Active,0.341,0.920,2,0
2024-11-23 21:04:05,Active,0.303,0.931,2,0
2024-11-23 21:04:05,Active,0.306,0.924,2,0
2024-11-23 21:04:05,Active,0.341,0.917,2,0
2024-11-23 21:04:05,Active,0.251,1.000,2,0
2024-11-23 21:04:05,Active,0.252,nan,2,0
2024-11-23 21:04:05,Active,0.227,nan,2,0
2024-11-23 21:04:05,Active,0.175,1.000,2,0
2024-11-23 21:04:05,Active,0.227,1.414,2,0
2024-11-23 21:04:05,Active,0.268,1.054,2,0
2024-11-23 21:04:06,Active,0.299,1.000,2,0
2024-11-23 21:04:06,Active,0.271,1.000,2,0
2024-11-23 21:04:06,Active,0.299,0.750,2,0
2024-11-23 21:04:06,Active,0.296,0.949,2,0
2024-11-23 21:04:06,Active,0.298,1.500,2,0
2024-11-23 21:04:06,Active,0.299,1.000,2,0
2024-11-23 21:04:06,Active,0.320,1.000,3,0
2024-11-23 21:04:06,Active,0.287,1.000,3,0
2024-11-23 21:04:06,Active,0.267,1.000,3,0
2024-11-23 21:04:06,Active,0.299,1.000,3,0
2024-11-23 21:04:07,Active,0.267,0.667,3,0
2024-11-23 21:04:07,Active,0.289,1.414,3,0
2024-11-23 21:04:07,Active,0.317,0.981,4,0
2024-11-23 21:04:07,Active,0.296,0.632,4,0
2024-11-23 21:04:07,Active,0.297,1.217,4,0
2024-11-23 21:04:07,Active,0.295,0.833,4,0
2024-11-23 21:04:07,Active,0.286,1.000,4,0
2024-11-23 21:04:07,Active,0.310,2.000,5,0
2024-11-23 21:04:07,Active,0.263,2.236,5,0
2024-11-23 21:04:07,Active,0.185,1.000,5,0
2024-11-23 21:04:08,Active,0.262,0.447,5,0
2024-11-23 21:04:08,Active,0.262,1.500,5,0
2024-11-23 21:04:08,Active,0.266,1.000,5,0
2024-11-23 21:04:08,Active,0.261,1.054,5,0
2024-11-23 21:04:08,Active,0.256,1.333,5,0
2024-11-23 21:04:08,Active,0.245,1.000,5,0
2024-11-23 21:04:08,Active,0.216,0.667,5,0
2024-11-23 21:04:08,Active,0.301,1.000,6,0
2024-11-23 21:04:08,Active,0.268,2.000,6,0
2024-11-23 21:04:08,Active,0.282,0.500,6,0
2024-11-23 21:04:09,Active,0.272,1.000,6,0
2024-11-23 21:04:09,Active,0.234,0.000,6,0
2024-11-23 21:04:09,Active,0.239,2.000,6,0
2024-11-23 21:04:09,Active,0.233,1.000,6,0
2024-11-23 21:04:09,Active,0.290,0.970,6,0
2024-11-23 21:04:09,Active,0.282,0.970,6,0
2024-11-23 21:04:09,Active,0.294,2.000,6,0
2024-11-23 21:04:09,Active,0.310,1.000,7,0
2024-11-23 21:04:09,Active,0.328,1.000,7,0
2024-11-23 21:04:09,Active,0.209,1.000,7,0
2024-11-23 21:04:10,Active,0.227,1.581,7,0
2024-11-23 21:04:10,Active,0.287,1.000,7,0
2024-11-23 21:04:10,Active,0.139,1.000,7,0
2024-11-23 21:04:10,Active,0.157,1.000,7,0
2024-11-23 21:04:10,Active,0.163,1.000,7,0
2024-11-23 21:04:10,Active,0.216,1.000,7,0
2024-11-23 21:04:10,Active,0.284,0.707,7,0
2024-11-23 21:04:10,Active,0.274,inf,7,0
2024-11-23 21:04:10,Active,0.161,0.000,7,0
2024-11-23 21:04:10,Active,0.152,0.000,7,0
2024-11-23 21:04:11,Active,0.159,1.000,7,0
2024-11-23 21:04:11,Active,0.141,1.000,7,0
2024-11-23 21:04:11,Active,0.128,0.000,7,0
2024-11-23 21:04:11,Active,0.147,0.707,7,0
2024-11-23 21:04:11,Active,0.190,1.000,7,0
2024-11-23 21:04:11,Active,0.141,0.000,7,0
2024-11-23 21:04:11,Active,0.182,1.000,7,0
2024-11-23 21:04:11,Active,0.172,2.000,7,0
2024-11-23 21:04:11,Active,0.129,0.000,7,0
2024-11-23 21:04:11,Active,0.185,2.000,7,0
2024-11-23 21:04:12,Active,0.212,1.000,7,0
2024-11-23 21:04:12,Active,0.229,1.414,7,0
2024-11-23 21:04:12,Active,0.229,1.000,7,0
2024-11-23 21:04:12,Active,0.305,0.000,8,0
2024-11-23 21:04:12,Active,0.239,1.000,8,0
2024-11-23 21:04:12,Active,0.183,1.000,8,0
2024-11-23 21:04:12,Active,0.146,0.500,8,0
2024-11-23 21:04:12,Active,0.301,2.000,9,0
2024-11-23 21:04:12,Active,0.151,1.000,9,0
2024-11-23 21:04:12,Active,0.170,0.707,9,0
2024-11-23 21:04:13,Active,0.250,0.447,9,0
2024-11-23 21:04:13,Active,0.334,0.707,10,0
2024-11-23 21:04:13,Active,0.319,1.000,10,0
2024-11-23 21:04:13,Active,0.338,0.632,10,0
2024-11-23 21:04:13,Active,0.313,1.000,10,0
2024-11-23 21:04:13,Active,0.332,2.000,10,0
2024-11-23 21:04:13,Active,0.341,0.500,10,0
2024-11-23 21:04:13,Active,0.342,0.707,10,0
2024-11-23 21:04:13,Active,0.323,1.000,10,0
2024-11-23 21:04:13,Active,0.332,0.707,10,0
2024-11-23 21:04:14,Active,0.317,1.000,10,0
2024-11-23 21:04:14,Active,0.303,1.000,10,0
2024-11-23 21:04:14,Active,0.327,0.884,10,0
2024-11-23 21:04:14,Active,0.338,0.909,10,0
2024-11-23 21:04:14,Active,0.323,1.000,10,0
2024-11-23 21:04:14,Active,0.288,1.000,10,0
2024-11-23 21:04:14,Active,0.287,0.926,10,0
2024-11-23 21:04:14,Active,0.302,0.923,10,0
2024-11-23 21:04:14,Active,0.193,0.941,10,0
2024-11-23 21:04:14,Active,0.212,1.000,10,0
2024-11-23 21:04:15,Active,0.219,0.946,10,0
2024-11-23 21:04:15,Active,0.267,0.944,10,0
2024-11-23 21:04:15,Active,0.262,0.873,10,0
2024-11-23 21:04:15,Active,0.257,1.001,10,0
2024-11-23 21:04:15,Active,0.227,1.000,10,0
2024-11-23 21:04:15,Active,0.278,0.944,10,0
2024-11-23 21:04:15,Active,0.247,0.909,10,0
2024-11-23 21:04:15,Active,0.244,0.923,10,0
2024-11-23 21:04:15,Active,0.241,1.000,10,0
2024-11-23 21:04:15,Active,0.223,1.000,10,0
2024-11-23 21:04:16,Active,0.239,0.917,10,0
2024-11-23 21:04:16,Active,0.222,1.000,10,0
2024-11-23 21:04:16,Active,0.238,1.000,10,0
2024-11-23 21:04:16,Active,0.228,0.923,10,0
2024-11-23 21:04:16,Active,0.233,1.000,10,0
2024-11-23 21:04:16,Active,0.219,1.000,10,0
2024-11-23 21:04:17,Active,0.233,1.003,10,0
2024-11-23 21:04:17,Active,0.239,1.000,10,0
2024-11-23 21:04:17,Active,0.273,0.784,10,0
2024-11-23 21:04:17,Active,0.268,0.917,10,0
2024-11-23 21:04:17,Active,0.257,0.909,10,0
2024-11-23 21:04:18,Active,0.228,1.000,10,0
2024-11-23 21:04:18,Active,0.246,1.000,10,0
2024-11-23 21:04:18,Active,0.279,0.944,10,0
2024-11-23 21:04:18,Active,0.273,0.944,10,0
2024-11-23 21:04:18,Active,0.227,1.000,10,0
2024-11-23 21:04:18,Active,0.238,0.901,10,0
